frame,index,gt,steering,e_y,error,abs_error,frames
15_0.0000.jpg,15,0.0,0.007115671411156654,-0.22515445947647095,0.007115671411156654,0.007115671411156654,13_0.0000.jpg|14_0.0000.jpg|15_0.0000.jpg
16_1.4700.jpg,16,1.47,1.445030689239502,-0.2716103196144104,-0.02496931076049802,0.02496931076049802,14_0.0000.jpg|15_0.0000.jpg|16_1.4700.jpg
17_1.4700.jpg,17,1.47,1.4821693897247314,-0.3250429034233093,0.012169389724731472,0.012169389724731472,15_0.0000.jpg|16_1.4700.jpg|17_1.4700.jpg
18_1.4700.jpg,18,1.47,1.4946575164794922,-0.35137104988098145,0.024657516479492214,0.024657516479492214,16_1.4700.jpg|17_1.4700.jpg|18_1.4700.jpg
19_1.4700.jpg,19,1.47,1.4838168621063232,-0.3687574565410614,0.013816862106323269,0.013816862106323269,17_1.4700.jpg|18_1.4700.jpg|19_1.4700.jpg
20_1.4700.jpg,20,1.47,1.4784643650054932,-0.3680638074874878,0.00846436500549319,0.00846436500549319,18_1.4700.jpg|19_1.4700.jpg|20_1.4700.jpg
21_1.4700.jpg,21,1.47,1.481682538986206,-0.3704754412174225,0.011682538986206081,0.011682538986206081,19_1.4700.jpg|20_1.4700.jpg|21_1.4700.jpg
22_1.4700.jpg,22,1.47,1.4766359329223633,-0.3452167510986328,0.006635932922363308,0.006635932922363308,20_1.4700.jpg|21_1.4700.jpg|22_1.4700.jpg
23_1.4700.jpg,23,1.47,1.4681607484817505,-0.32529309391975403,-0.001839251518249485,0.001839251518249485,21_1.4700.jpg|22_1.4700.jpg|23_1.4700.jpg
24_1.4700.jpg,24,1.47,1.469138264656067,-0.3114096224308014,-0.0008617353439330788,0.0008617353439330788,22_1.4700.jpg|23_1.4700.jpg|24_1.4700.jpg
25_1.4700.jpg,25,1.47,1.477697491645813,-0.3173266649246216,0.007697491645813015,0.007697491645813015,23_1.4700.jpg|24_1.4700.jpg|25_1.4700.jpg
26_1.4700.jpg,26,1.47,1.4864678382873535,-0.32405582070350647,0.016467838287353542,0.016467838287353542,24_1.4700.jpg|25_1.4700.jpg|26_1.4700.jpg
27_1.4700.jpg,27,1.47,1.477017879486084,-0.32108497619628906,0.007017879486084011,0.007017879486084011,25_1.4700.jpg|26_1.4700.jpg|27_1.4700.jpg
28_1.4700.jpg,28,1.47,1.472790002822876,-0.31937873363494873,0.002790002822876003,0.002790002822876003,26_1.4700.jpg|27_1.4700.jpg|28_1.4700.jpg
29_1.4700.jpg,29,1.47,1.4731106758117676,-0.3289217948913574,0.0031106758117676048,0.0031106758117676048,27_1.4700.jpg|28_1.4700.jpg|29_1.4700.jpg
30_1.4700.jpg,30,1.47,1.476113200187683,-0.3339531719684601,0.006113200187683132,0.006113200187683132,28_1.4700.jpg|29_1.4700.jpg|30_1.4700.jpg
31_1.4700.jpg,31,1.47,1.4805620908737183,-0.3458675146102905,0.010562090873718288,0.010562090873718288,29_1.4700.jpg|30_1.4700.jpg|31_1.4700.jpg
32_1.4700.jpg,32,1.47,1.4872400760650635,-0.33965665102005005,0.017240076065063503,0.017240076065063503,30_1.4700.jpg|31_1.4700.jpg|32_1.4700.jpg
33_1.4700.jpg,33,1.47,1.4906237125396729,-0.3354398310184479,0.020623712539672878,0.020623712539672878,31_1.4700.jpg|32_1.4700.jpg|33_1.4700.jpg
34_1.4700.jpg,34,1.47,1.4814180135726929,-0.3326731324195862,0.011418013572692898,0.011418013572692898,32_1.4700.jpg|33_1.4700.jpg|34_1.4700.jpg
35_1.4700.jpg,35,1.47,1.4728646278381348,-0.340930700302124,0.0028646278381347923,0.0028646278381347923,33_1.4700.jpg|34_1.4700.jpg|35_1.4700.jpg
36_1.4700.jpg,36,1.47,1.4723384380340576,-0.3437158465385437,0.002338438034057644,0.002338438034057644,34_1.4700.jpg|35_1.4700.jpg|36_1.4700.jpg
37_1.4700.jpg,37,1.47,1.478865385055542,-0.34383344650268555,0.008865385055542019,0.008865385055542019,35_1.4700.jpg|36_1.4700.jpg|37_1.4700.jpg
38_1.4700.jpg,38,1.47,1.4818730354309082,-0.33117273449897766,0.01187303543090823,0.01187303543090823,36_1.4700.jpg|37_1.4700.jpg|38_1.4700.jpg
39_1.4700.jpg,39,1.47,1.4767744541168213,-0.3114899694919586,0.006774454116821316,0.006774454116821316,37_1.4700.jpg|38_1.4700.jpg|39_1.4700.jpg
40_1.4700.jpg,40,1.47,1.4803369045257568,-0.3170662224292755,0.010336904525756863,0.010336904525756863,38_1.4700.jpg|39_1.4700.jpg|40_1.4700.jpg
41_1.4700.jpg,41,1.47,1.4868810176849365,-0.32165151834487915,0.01688101768493655,0.01688101768493655,39_1.4700.jpg|40_1.4700.jpg|41_1.4700.jpg
42_1.4700.jpg,42,1.47,1.4999134540557861,-0.3584992289543152,0.02991345405578616,0.02991345405578616,40_1.4700.jpg|41_1.4700.jpg|42_1.4700.jpg
43_1.4700.jpg,43,1.47,1.4875061511993408,-0.344052255153656,0.017506151199340847,0.017506151199340847,41_1.4700.jpg|42_1.4700.jpg|43_1.4700.jpg
44_1.4700.jpg,44,1.47,1.48776113986969,-0.3542397618293762,0.017761139869689968,0.017761139869689968,42_1.4700.jpg|43_1.4700.jpg|44_1.4700.jpg
45_1.4700.jpg,45,1.47,1.477419376373291,-0.3279281258583069,0.007419376373291042,0.007419376373291042,43_1.4700.jpg|44_1.4700.jpg|45_1.4700.jpg
46_1.4700.jpg,46,1.47,1.4848527908325195,-0.3295445442199707,0.014852790832519558,0.014852790832519558,44_1.4700.jpg|45_1.4700.jpg|46_1.4700.jpg
47_1.4700.jpg,47,1.47,1.4866572618484497,-0.3392851948738098,0.016657261848449734,0.016657261848449734,45_1.4700.jpg|46_1.4700.jpg|47_1.4700.jpg
48_0.0000.jpg,48,0.0,0.283368319272995,-0.2841019332408905,0.283368319272995,0.283368319272995,46_1.4700.jpg|47_1.4700.jpg|48_0.0000.jpg
49_0.0000.jpg,49,0.0,0.0007147432770580053,-0.1399042010307312,0.0007147432770580053,0.0007147432770580053,47_1.4700.jpg|48_0.0000.jpg|49_0.0000.jpg
50_0.0000.jpg,50,0.0,-0.003601877251639962,-0.09490278363227844,-0.003601877251639962,0.003601877251639962,48_0.0000.jpg|49_0.0000.jpg|50_0.0000.jpg
51_0.0000.jpg,51,0.0,-0.006079351529479027,-0.08949589729309082,-0.006079351529479027,0.006079351529479027,49_0.0000.jpg|50_0.0000.jpg|51_0.0000.jpg
52_0.0000.jpg,52,0.0,0.00976158119738102,-0.08960816264152527,0.00976158119738102,0.00976158119738102,50_0.0000.jpg|51_0.0000.jpg|52_0.0000.jpg
53_0.0000.jpg,53,0.0,0.004866430535912514,-0.10271355509757996,0.004866430535912514,0.004866430535912514,51_0.0000.jpg|52_0.0000.jpg|53_0.0000.jpg
54_0.0000.jpg,54,0.0,-0.0037248192820698023,-0.0838756114244461,-0.0037248192820698023,0.0037248192820698023,52_0.0000.jpg|53_0.0000.jpg|54_0.0000.jpg
55_0.0000.jpg,55,0.0,-0.0016748516354709864,-0.058591246604919434,-0.0016748516354709864,0.0016748516354709864,53_0.0000.jpg|54_0.0000.jpg|55_0.0000.jpg
56_0.0000.jpg,56,0.0,0.014856139197945595,-0.13481122255325317,0.014856139197945595,0.014856139197945595,54_0.0000.jpg|55_0.0000.jpg|56_0.0000.jpg
57_0.0000.jpg,57,0.0,0.020917201414704323,-0.14668244123458862,0.020917201414704323,0.020917201414704323,55_0.0000.jpg|56_0.0000.jpg|57_0.0000.jpg
58_0.0000.jpg,58,0.0,0.00271339132450521,-0.13103842735290527,0.00271339132450521,0.00271339132450521,56_0.0000.jpg|57_0.0000.jpg|58_0.0000.jpg
59_0.0000.jpg,59,0.0,0.004766711965203285,-0.15737837553024292,0.004766711965203285,0.004766711965203285,57_0.0000.jpg|58_0.0000.jpg|59_0.0000.jpg
60_0.0000.jpg,60,0.0,0.007735425606369972,-0.12345501780509949,0.007735425606369972,0.007735425606369972,58_0.0000.jpg|59_0.0000.jpg|60_0.0000.jpg
61_0.0000.jpg,61,0.0,0.014374496415257454,-0.14885425567626953,0.014374496415257454,0.014374496415257454,59_0.0000.jpg|60_0.0000.jpg|61_0.0000.jpg
62_0.0000.jpg,62,0.0,0.012948090210556984,-0.08041684329509735,0.012948090210556984,0.012948090210556984,60_0.0000.jpg|61_0.0000.jpg|62_0.0000.jpg
63_0.0000.jpg,63,0.0,-0.010080328211188316,-0.05281473696231842,-0.010080328211188316,0.010080328211188316,61_0.0000.jpg|62_0.0000.jpg|63_0.0000.jpg
64_0.0000.jpg,64,0.0,-0.020886970683932304,0.031541697680950165,-0.020886970683932304,0.020886970683932304,62_0.0000.jpg|63_0.0000.jpg|64_0.0000.jpg
65_0.0000.jpg,65,0.0,0.008075440302491188,0.09649312496185303,0.008075440302491188,0.008075440302491188,63_0.0000.jpg|64_0.0000.jpg|65_0.0000.jpg
66_0.0000.jpg,66,0.0,-0.013661226257681847,0.12465362250804901,-0.013661226257681847,0.013661226257681847,64_0.0000.jpg|65_0.0000.jpg|66_0.0000.jpg
